index	name	station	fc	amplitude	type	basin	wtype	magnitude	depth	latitude	longitude	azimuth	slatitude	slongitude	PGAtoth	PGAtotv	PGVtoth	PGVtotv	PGDtoth	PGDtotv	RMSh	RMSv	CAVh	CAVv	Ecumh	Ecumv	t_5_95h_1	t_5_95h_2	t_5_95v_1	t_5_95v_2	Tdh	Tdv	ariash	ariasv	PredPSa_h	PredPeriod_h	SI_h	PredPSa_v	SI_v	PredPSa_hw	PredPeriod_hw	SI_hw	PredPSa_vw	PredPeriod_vw	SI_vw	Tmh	Fmh	Tmv	Fmv	Peak Period controlled by	PSa difference	SI difference
11094	Tohoku	CHB017	0.14	3.04	Ret	Kanto	Rayleigh	9	24	38.1	142.86	1.763	35.3	140.08	61.83292267	21.22791778	20.43271033	8.179085267	19.91762145	11.25221494	6.295935958	2.692512544	1475.266143	706.2508589	21387.11971	3911.53452	215.1	316.05	215.85	360.3	101.1	144.6	3424.547307	626.3225338	189.7889519	0.74	261.811524	73.38565649	102.0213069	187.46158	0.74	267.6761559	73.00698752	0.87	104.0948395	1.023820879	1.35147752	1.078639216	1.362902911	Body	-2.32737196	1.022400206
11670	2014_03_29	13883	0.26	0.39	Ret	Los_Angeles	Rayleigh	5.1	4.8	33.93	-117.92	2.047	33.85	117.86	61.83432149	11.08808848	8.918702162	1.290291874	1.82241939	0.23543313	3.211468908	0.953754727	139.7422665	56.73690187	2016.295654	177.8362031	87	95.5	86.66666667	101.6666667	8.66666667	15.16666667	322.8531913	28.47547958	170.4993278	0.55	156.1301271	36.87406109	32.65301559	178.3565828	0.56	177.3822317	38.02044581	0.59	41.0841926	0.706149289	1.661491281	0.693451915	1.648321939	Body	7.857255004	1.136117897
11181	2011_03_11	TKY017	0.23	0.73	Pro	Kanto	Rayleigh	6.1	27	37.42	141.32	4.479	35.65	139.81	62.008676	22.986444	11.27870193	3.735569867	5.23726355	2.13861229	6.44329186	1.817219206	1008.036684	302.6221426	17418.04199	1385.473942	288.15	349.95	278.25	342.3	61.95	64.2	2789.010844	221.8447889	257.8059494	1.21	313.8372663	58.56255637	75.65591608	273.8476833	1.21	323.2981337	60.97638912	1.07	78.17107201	1.245461387	0.937852428	0.925495437	1.411612131	Body	16.04173387	1.030145774
11289	2008_07_29	13891	0.36	0.14	Ret	Los_Angeles	Rayleigh	5.4	13.6	33.95	-117.8	4.643	33.72	117.9	62.22094635	4.842735286	6.590079288	0.780650144	1.64659863	0.18603869	2.714639883	0.572915902	151.6018893	49.22556478	1529.123493	68.10827234	87.83333333	111.6666667	84.66666667	135	24.00000001	50.5	244.846235	10.90562936	120.5112864	0.64	131.7385289	17.11518495	18.36104709	120.2750579	0.65	136.1546221	17.59766011	0.65	20.88181277	0.782127934	1.490676979	0.923931002	1.37945001	Surface	-0.236228481	1.033521652
11540	2011_04_11	IBR007	0.14	0.54	Pro	Kanto	Rayleigh	5.9	11	36.97	140.63	5.542	36.35	140.6	62.461176	20.02850311	5.530005533	2.1876218	0.99223951	0.40171669	3.672392124	1.352019533	415.7786575	166.6762641	5848.405077	792.6934734	148.8	171.75	145.35	174.15	23.1	28.95	936.4580237	126.9276245	188.3151721	0.31	103.4427874	70.94845404	38.02826363	187.4006009	0.31	114.7974899	71.55752075	0.4	42.60413078	0.447707649	2.511344815	0.469897225	2.342873148	Body	-0.914571139	1.109767949
11146	1994_01_17	24592	0.24	1.5	Ret	Los_Angeles	Rayleigh	6.7	19	34.21	-118.54	1.624	34.05	118.17	62.63645473	48.03550872	8.140318217	4.600609468	1.01957918	0.66995569	6.017819136	3.733985367	353.4438538	221.1001801	6512.510928	2507.352685	71.83333333	92.83333333	71.66666667	91.83333333	21.16666667	20.33333333	1042.795947	401.4822006	202.8845151	0.33	161.166963	144.5983775	100.3220398	213.6491802	0.33	203.7885411	145.7955803	0.46	109.8522439	0.595278392	2.059590116	0.581933598	1.972483171	Body	10.76466517	1.264456048
11288	2011_03_11	CHB001	0.33	0.66	Ret	Kanto	Rayleigh	6.1	27	37.42	141.32	4.977	35.96	139.87	63.06252933	12.94875733	7.590892933	3.5667838	5.48110435	2.03742306	5.700504532	1.786986776	1062.040304	414.2378597	13633.59272	1339.758135	99	203.55	94.05	285.15	104.7	191.25	2183.037447	214.5246848	207.2295411	0.3	190.9673074	43.41218921	53.75142089	208.3569174	0.3	213.6866669	46.10311227	0.34	60.3717454	0.704204097	1.989402264	1.184455701	1.575263629	Body	1.12737628	1.11896989
11362	Tohoku	TKY014	0.19	2.09	Ret	Kanto	Rayleigh	9	24	38.1	142.86	5.707	35.69	139.84	63.20446756	28.50539333	14.17382453	6.151931733	20.7092926	11.58628036	8.196101041	2.901070645	2081.000034	765.0791018	36244.84979	4540.966585	201.15	336.3	200.4	355.2	135.3	154.95	5803.596016	727.1084232	268.7549946	0.97	314.082993	78.34916327	118.3914605	271.0300887	0.97	321.257885	77.63364555	0.44	119.0483954	1.125050449	1.139689169	1.136771779	1.426427372	Body	2.275094023	1.022843937
11269	2008_07_29	13162	0.65	0.14	Ret	Los_Angeles	Rayleigh	5.4	13.6	33.95	-117.8	2.496	33.99	117.72	63.34174367	16.94266888	9.444769191	2.966486161	2.20701357	0.48648995	3.408175401	1.186149469	154.8122757	72.1633038	2352.171109	284.9074948	86.83333333	100.1666667	84.5	104.3333333	13.50000001	20	376.6342241	45.61994356	154.8964434	0.52	170.0579858	36.82496744	45.68745863	154.4502938	0.52	181.2512122	37.36547149	0.37	49.6406059	0.726040207	1.662025388	0.780337582	1.634587172	Body	-0.446149653	1.065820057
11275	2008_07_29	13873	0.63	0.09	Ret	Los_Angeles	Rayleigh	5.4	13.6	33.95	-117.8	4.927	33.93	117.9	63.98751416	7.363861625	7.217300916	1.01157448	0.97483658	0.21183434	2.756162138	0.867150866	124.4487927	61.1947549	1538.277051	152.2700046	88.33333333	100.8333333	88	112.6666667	12.66666667	24.83333334	246.3119206	24.38177002	110.0734856	0.35	118.1510164	23.13341835	28.26082455	109.9010855	0.35	118.5637009	22.83527763	0.65	28.28649023	0.641662822	1.87396792	0.777790598	1.570687815	Body	-0.172400095	1.003492856
11299	2008_07_29	14007	0.35	0.07	Ret	Los_Angeles	Rayleigh	5.4	13.6	33.95	-117.8	4.835	33.72	118.03	64.25668795	5.787784928	7.898582722	0.704613166	1.63020222	0.14199718	3.718731664	0.607279401	215.959665	47.20722698	2828.023438	75.41720279	87.66666667	107.6666667	84.83333333	123.1666667	20.16666667	38.50000001	452.8286268	12.07594955	145.9000955	0.65	149.4886894	16.95023228	16.49363257	146.0299167	0.65	152.4624891	17.06857212	0.44	17.73374293	0.786038895	1.475018127	0.737586783	1.686206358	Body	0.129821207	1.019893142
11095	Tohoku	TCG007	0.06	7.42	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.424	36.57	139.89	64.85809156	40.16398	12.09961173	8.088494	6.42790961	4.0985942	5.868708382	3.455733768	1255.698549	755.1646893	18583.03978	6443.357829	189.3	275.7	191.25	266.55	86.55	75.45	2975.552561	1031.723018	214.2917269	0.81	289.0113162	153.2369895	149.9701594	215.1067048	0.81	289.6322166	152.2371776	1.12	149.1294443	0.96058818	1.454146435	0.894429429	1.438884065	Body	0.814977896	1.00214836
11351	2011_03_11	TKY027	0.24	0.79	Ret	Kanto	Rayleigh	6.1	27	37.42	141.32	4.344	35.69	139.89	64.86695556	16.14183244	13.9188004	3.6695266	5.69612511	1.79009364	6.498180646	2.094280899	1276.853336	482.7884904	17716.06586	1840.151538	94.2	207.15	89.55	271.95	113.1	182.55	2836.731006	294.648652	324.2808883	0.96	297.7444536	71.92095049	72.41761557	336.8937578	0.96	321.8888428	71.98899142	0.78	78.00242797	1.104431361	1.093031491	1.122029345	1.207235608	Body	12.61286955	1.081090979
11668	2014_03_29	13881	0.57	0.27	Ret	Los_Angeles	Rayleigh	5.1	4.8	33.93	-117.92	3.947	33.93	117.96	65.4218063	19.67022749	9.399843472	4.071390459	2.64737079	1.9400774	3.951101162	1.864646082	191.4561319	101.6974387	3223.712945	717.980899	87.16666667	97.5	86.5	99.5	10.5	13.16666667	516.1872021	114.9645014	155.2783429	0.85	182.8006548	71.41052389	81.09364179	156.7637631	0.85	190.4905422	74.2663012	0.87	88.05618384	0.771204101	1.544566159	0.905944714	1.369817178	Body	1.485420188	1.042067067
11281	2011_03_11	TKY028	0.37	0.33	Pro	Kanto	Rayleigh	6.1	27	37.42	141.32	4.606	35.67	139.79	65.55836089	10.62841556	15.05901587	3.246840733	5.80367424	2.10431163	5.268988831	1.261334832	776.8254499	215.4401214	11647.64918	667.4896004	284.85	332.85	277.5	339.9	48.15	62.55	1865.044296	106.8797362	247.3831877	1.07	276.5700515	34.76584173	46.24698143	255.2850066	1.07	283.2282321	35.66670739	0.36	49.60831846	1.03064402	1.226448071	0.914121159	1.549365847	Body	7.901818956	1.02407412
11416	Tohoku	KNG010	0.16	2.93	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.911	35.34	139.35	66.01927911	45.92773644	12.93896973	11.83794713	14.00191114	8.83046353	7.393007542	4.008370639	1613.732934	856.6991473	29489.94722	8668.968831	200.55	286.35	193.95	281.85	85.95	88.05	4721.987847	1388.092191	285.395867	0.86	353.213635	187.0223027	241.3028402	287.5010796	0.86	375.6789509	190.647733	1.09	267.8291194	1.156601622	1.062895947	1.298238014	0.971407031	Body	2.1052126	1.063602629
11285	2011_04_11	IBR012	0.15	0.44	Ret	Kanto	Rayleigh	5.9	11	36.97	140.63	4	36.19	140.29	66.459892	25.01650756	7.6691842	2.551804733	1.15087321	0.46622766	4.867553717	1.773430288	653.9571875	243.6053407	10487.7415	1392.158589	151.65	187.8	147.6	184.95	36.3	37.5	1679.317618	222.9151477	262.3389849	0.75	205.9087606	87.73665163	57.77691646	261.6665926	0.75	206.533299	88.17473467	0.47	59.92739381	0.725038362	1.55048216	0.570906953	1.958669628	Body	-0.672392234	1.003033083
11345	Tohoku	TKY003	0.06	5.29	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.136	35.8	139.29	67.13636489	14.29280711	8.081622667	3.684224533	4.00637447	5.3842698	6.734049501	1.493699991	1287.162173	325.1515578	24467.20191	1203.811405	201.75	264.75	201.75	281.4	63.15	79.8	3917.736074	192.7566293	237.9489714	0.62	208.5627146	46.96935545	54.5224264	238.3294224	0.62	208.7433698	47.51277296	0.46	54.63642757	0.531894955	2.136235446	0.695913064	1.952109289	Body	0.380450993	1.000866191
11349	Tohoku	CHB017	0.24	2.61	Pro	Kanto	Rayleigh	9	24	38.1	142.86	1.183	35.3	140.08	67.507276	21.961028	17.18343767	9.432489267	21.69486472	11.64168722	6.581761003	2.660937506	1512.598887	672.6656153	23373.07826	3820.331476	216.75	310.95	215.85	346.95	94.35	131.25	3742.542861	611.7189245	220.795549	0.55	276.2354217	72.04162598	101.5813278	220.739017	0.55	277.3183888	73.00698752	0.87	104.0948395	1.00290459	1.391946122	1.048114514	1.375373063	Body	-0.056531929	1.00392045
11350	Tohoku	CHB017	0.24	2.61	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.325	35.3	140.08	67.507276	21.961028	17.18343767	9.432489267	21.69486472	11.64168722	6.581761003	2.660937506	1512.598887	672.6656153	23373.07826	3820.331476	216.75	310.95	215.85	346.95	94.35	131.25	3742.542861	611.7189245	220.795549	0.55	276.2354217	72.04162598	101.5813278	220.739017	0.55	277.3183888	73.00698752	0.87	104.0948395	1.00290459	1.391946122	1.048114514	1.375373063	Body	-0.056531929	1.00392045
11109	2011_03_11	IBR008	0.66	0.9	Ret	Kanto	Rayleigh	6.1	27	37.42	141.32	4.6	36.31	139.98	68.30988311	39.055976	11.60898447	7.6949432	3.20157286	2.23649189	4.978107732	2.787465449	769.3271985	396.527024	10397.10207	3259.888241	99.75	170.25	99.3	157.05	70.65	57.9	1664.804254	521.979661	270.2159955	0.79	268.1708402	204.680338	167.9742974	288.5384984	1.16	311.4507671	218.8424921	1.09	211.6693484	0.873022291	1.377827273	1.071700732	1.060873771	Surface	18.32250294	1.161389385
11710	Tohoku	IBR009	0.12	0.84	Pro	Kanto	Rayleigh	9	24	38.1	142.86	1.414	36.18	139.7	68.45126044	33.63831644	21.2863808	6.611895933	18.34154039	9.72400459	8.097372032	3.325118173	1949.317683	806.4108777	35376.90892	5965.486482	198.75	310.8	202.2	318.75	112.2	116.7	5664.619631	955.2053266	232.8166684	0.47	356.7157228	112.3816286	132.9043415	235.818794	0.47	359.6732101	112.9996334	0.77	134.3559591	1.300263522	1.192364821	1.179344983	1.359547977	Body	3.002125618	1.00829088
11711	Tohoku	IBR009	0.12	0.84	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.555	36.18	139.7	68.45126044	33.63831644	21.2863808	6.611895933	18.34154039	9.72400459	8.097372032	3.325118173	1949.317683	806.4108777	35376.90892	5965.486482	198.75	310.8	202.2	318.75	112.2	116.7	5664.619631	955.2053266	232.8166684	0.47	356.7157228	112.3816286	132.9043415	235.818794	0.47	359.6732101	112.9996334	0.77	134.3559591	1.300263522	1.192364821	1.179344983	1.359547977	Body	3.002125618	1.00829088
11091	Tohoku	CHB028	0.22	1.02	Pro	Kanto	Rayleigh	9	24	38.1	142.86	4.879	35.77	139.97	68.71280578	37.89510444	20.4438322	6.9092032	17.69249291	11.05789326	7.374945294	3.079368653	1777.017378	746.0880005	29346.02635	5116.288974	208.95	327.45	205.65	339	118.65	133.5	4698.942956	819.2301659	218.8981484	1.02	281.4127128	103.9363336	110.589231	219.3368977	1.02	294.1607903	104.2587961	0.49	115.6159314	0.990141067	1.510214104	1.031355768	1.510092927	Body	0.438749294	1.04530029
11092	Tohoku	CHB028	0.22	1.02	Ret	Kanto	Rayleigh	9	24	38.1	142.86	1.737	35.77	139.97	68.71280578	37.89510444	20.4438322	6.9092032	17.69249291	11.05789326	7.374945294	3.079368653	1777.017378	746.0880005	29346.02635	5116.288974	208.95	327.45	205.65	339	118.65	133.5	4698.942956	819.2301659	218.8981484	1.02	281.4127128	103.9363336	110.589231	219.3368977	1.02	294.1607903	104.2587961	0.49	115.6159314	0.990141067	1.510214104	1.031355768	1.510092927	Body	0.438749294	1.04530029
11348	2011_03_17	CHB005	0.11	0.03	Pro	Kanto	Rayleigh	5.8	30	36.7	141.3	5.447	35.74	140.83	69.66442656	11.4222207	10.65213344	1.192545125	1.20916261	0.18834749	2.363657247	0.656243485	113.087831	43.90681681	1785.118485	137.6030492	140	144.96	140.32	150.24	5.12	10.08	285.8366523	22.03326853	149.1963114	0.51	170.3404159	40.00408127	27.84872261	149.2758304	0.51	171.0765154	40.02269349	0.56	28.06810466	0.728847278	1.644243477	0.568270201	1.890020795	Body	0.079518937	1.004321344
11169	2011_04_11	FKS014	0.39	1.04	Ret	Kanto	Rayleigh	5.9	11	36.97	140.63	4.043	36.87	140.43	69.78649289	20.684724	6.4527128	4.4231776	3.132851	2.24568749	3.182148142	1.55238922	312.3146392	167.2473941	4330.412466	1030.598991	140.85	162.6	139.95	166.95	21.9	27.15	693.3940871	165.0215198	168.8690007	0.52	137.2889362	79.54302013	84.13088286	166.3646446	0.52	164.4551195	88.11780444	1.08	97.45547781	0.578321319	2.023251845	0.852585311	1.454668176	Body	-2.504356159	1.197875983
11170	2011_03_17	CHB005	0.68	0.03	Ret	Kanto	Rayleigh	5.8	30	36.7	141.3	5.457	35.74	140.83	70.04170234	11.54795859	10.64420831	1.177507625	1.19463686	0.19873401	2.366552744	0.657321482	113.2810064	43.20297588	1789.49473	138.0554955	140	144.96	140	150.24	5.12	10.4	286.5373852	22.10571512	149.8730571	0.51	169.8557176	39.92913522	27.85389531	149.9853123	0.51	171.7241553	40.02269349	0.56	28.06810466	0.722925294	1.651870381	0.568523867	1.887563661	Body	0.112255137	1.011000146
11196	2011_03_11	IBR003	0.18	0.27	Pro	Kanto	Rayleigh	6.1	27	37.42	141.32	5.238	36.59	140.65	70.159392	20.66411467	6.0217582	2.096317867	1.39130745	0.83892825	5.876834499	1.687624997	658.0100241	190.2126035	14490.07543	1194.911179	317.7	339.45	316.5	338.85	21.9	22.5	2320.17913	191.3315078	290.713941	0.39	135.3173204	85.89308576	48.51327186	290.7969561	0.39	136.3499407	86.05420791	0.35	50.1013933	0.405120175	2.590958388	0.4811882	2.426965281	Body	0.083015081	1.007631102
11278	2011_04_11	FKS014	0.13	1.04	Pro	Kanto	Rayleigh	5.9	11	36.97	140.63	4.725	36.87	140.43	70.59575467	18.76632267	6.626650667	3.8426564	2.29727063	1.53548191	3.113148382	1.500911369	316.4421913	170.3622691	4144.652446	963.3820965	140.85	235.2	140.4	163.95	94.5	23.7	663.6498306	154.2586196	166.8708346	0.52	150.873665	72.20209508	81.59391158	165.6294819	0.52	153.44217	88.11780444	1.08	97.45547781	0.637564847	1.985908101	0.953820763	1.455793566	Body	-1.241352762	1.01702421
11195	2011_03_11	TCG009	0.25	0.29	Ret	Kanto	Rayleigh	6.1	27	37.42	141.32	5.63	36.73	139.72	71.15721556	10.22999867	6.055117267	1.364687933	0.9389939	0.64971904	6.982744885	1.129189297	1007.677948	199.6969187	20456.72355	534.9549756	99.3	135.75	96.75	189.75	36.6	93.15	3275.57046	85.65803371	349.2258513	0.39	124.4476765	39.08345116	35.84208166	348.2336591	0.39	126.3025663	39.40800197	0.3	36.92913768	0.4031	2.582268595	0.649739047	1.970674047	Body	-0.992192262	1.014904977
11284	2008_07_29	13885	0.39	0.13	Ret	Los_Angeles	Rayleigh	5.4	13.6	33.95	-117.8	4.447	33.76	117.96	71.92297908	4.193713632	8.47920451	0.720544366	1.93220059	0.1512736	3.314727041	0.520403502	161.7600904	41.33134297	2159.027161	53.21609283	85.83333333	102.5	83.5	124.3333333	16.83333334	41	345.7076385	8.52106454	140.7263293	0.65	157.0076003	18.7693315	18.00955126	140.7397554	0.66	166.8974016	20.45944016	0.83	21.53489912	0.830547427	1.401547925	0.967653462	1.290275213	Body	0.013426137	1.062989316
11667	2014_03_29	13880	0.82	0.28	Ret	Los_Angeles	Rayleigh	5.1	4.8	33.93	-117.92	5.572	33.91	117.93	71.9890884	11.17997667	16.23873826	2.223592336	2.98298122	0.65121874	4.869061009	1.105165084	223.4710725	72.20198712	4895.651528	252.2170118	87.5	101.3333333	87.33333333	109	14	21.83333334	783.9012678	40.38547969	224.6369022	0.72	242.3916039	41.35965062	37.62563792	221.4619233	0.72	254.4795751	42.67833172	0.73	53.10285544	0.798685189	1.489463086	0.780503345	1.483751814	Body	-3.174978902	1.049869595
11341	Tohoku	TKY024	0.14	1.16	Pro	Kanto	Rayleigh	9	24	38.1	142.86	5.145	35.74	139.86	72.02638756	25.69968133	17.41509527	5.424313667	18.04359304	11.59640705	8.722950973	2.897563394	2099.404857	754.6886989	41054.29134	4529.993612	204.75	334.65	200.85	356.55	130.05	155.85	6573.693174	725.3514094	319.8585731	0.82	351.3860819	81.11832842	102.010572	314.1149324	0.81	358.3741482	81.73828626	0.63	104.4258668	0.97746512	1.377139969	1.088478481	1.427101458	Body	-5.743640616	1.019887146
11342	Tohoku	TKY024	0.14	1.16	Ret	Kanto	Rayleigh	9	24	38.1	142.86	2.003	35.74	139.86	72.02638756	25.69968133	17.41509527	5.424313667	18.04359304	11.59640705	8.722950973	2.897563394	2099.404857	754.6886989	41054.29134	4529.993612	204.75	334.65	200.85	356.55	130.05	155.85	6573.693174	725.3514094	319.8585731	0.82	351.3860819	81.11832842	102.010572	314.1149324	0.81	358.3741482	81.73828626	0.63	104.4258668	0.97746512	1.377139969	1.088478481	1.427101458	Body	-5.743640616	1.019887146
11346	Tohoku	CHB004	0.27	2.85	Pro	Kanto	Rayleigh	9	24	38.1	142.86	3.697	35.9	140.49	72.12203911	38.78199644	17.36342267	11.50410267	14.09091299	8.72453891	7.656313468	3.714597704	1696.645624	830.0901633	31627.95479	7444.838291	204.6	297.15	206.4	291.15	92.7	84.9	5064.329787	1192.082023	269.9086404	0.51	341.7792844	114.7322039	182.6571018	274.631254	0.51	356.8637163	118.4211402	0.66	186.4235999	0.982899399	1.466072498	1.053728668	1.405369895	Body	4.722613613	1.044135009
11347	Tohoku	CHB004	0.27	2.85	Ret	Kanto	Rayleigh	9	24	38.1	142.86	0.555	35.9	140.49	72.12203911	38.78199644	17.36342267	11.50410267	14.09091299	8.72453891	7.656313468	3.714597704	1696.645624	830.0901633	31627.95479	7444.838291	204.6	297.15	206.4	291.15	92.7	84.9	5064.329787	1192.082023	269.9086404	0.51	341.7792844	114.7322039	182.6571018	274.631254	0.51	356.8637163	118.4211402	0.66	186.4235999	0.982899399	1.466072498	1.053728668	1.405369895	Body	4.722613613	1.044135009
11664	Tohoku	SIT001	0.16	2.38	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.155	36.24	139.19	72.34289022	21.68026044	11.42396447	5.824338333	12.34376719	7.27733448	5.413123372	2.254784147	1142.803078	561.2841804	15809.84265	2743.100013	194.25	275.4	188.7	308.55	81.3	120	2531.50283	439.2305224	219.8980443	0.68	252.4270855	71.34447746	90.11507486	218.27748	0.68	266.3114053	72.70478438	0.53	94.58131928	0.926590308	1.389663029	1.141078712	1.300018857	Body	-1.62056426	1.055003288
11358	Tohoku	TKY005	0.06	5.42	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.34	35.58	139.42	72.40089067	37.42162756	16.66065033	8.7958602	10.1856618	7.31444524	7.057032986	3.703059703	1553.919109	852.2577317	26870.5151	7398.660934	202.5	286.5	206.7	301.2	84.15	94.65	4302.559268	1184.688014	229.2972064	0.79	328.3101216	119.8255325	188.1247659	229.102021	0.79	328.50917	119.332477	1.05	187.7903588	1.052485514	1.331549157	1.308015966	1.120069159	Body	-0.195185414	1.000606282
11353	Tohoku	TKY024	0.06	5.03	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4	35.74	139.86	72.47703067	26.616628	17.13594973	5.881674933	9.77336351	7.37937313	8.711136574	3.002273247	2141.713986	809.4183969	40943.15846	4863.311972	209.4	331.2	202.65	377.4	121.95	174.9	6555.898361	778.7229951	238.9087845	1.27	388.3062991	81.60044717	104.6884283	238.9482092	1.28	388.9933553	81.73828626	0.63	104.4258668	1.162144508	1.189776549	1.188075223	1.358597508	Body	0.039424677	1.001769367
11291	2008_07_29	13894	0.47	0.1	Ret	Los_Angeles	Rayleigh	5.4	13.6	33.95	-117.8	5.203	33.79	117.92	72.74223501	6.961173562	8.559157449	0.728190585	2.21534203	0.20995568	3.022738941	0.714576662	148.9528441	54.26178275	1841.095603	102.8898929	88.5	103	84.33333333	120	14.66666667	35.83333334	294.7998177	16.47493026	126.9047164	0.62	157.5187468	21.06647717	22.04467848	128.7781344	0.63	167.3907733	21.65887541	0.53	24.98797471	0.805447956	1.501250045	0.860361838	1.444898252	Body	1.873417987	1.062672074
11152	Tohoku	IBR009	0.22	1.27	Pro	Kanto	Rayleigh	9	24	38.1	142.86	4.32	36.18	139.7	72.91357778	34.00507778	17.96819313	6.8748182	14.82352551	9.0463462	7.673081071	3.212180337	1860.375614	776.11883	31766.63921	5567.132212	198.75	312.15	202.35	315.9	113.55	113.7	5086.536206	891.4200641	247.3450458	0.64	341.4373272	112.0573061	126.1470432	249.2574037	0.64	359.8643775	112.9996334	0.77	134.3559591	1.260857277	1.205954348	1.077584059	1.420504262	Body	1.912357891	1.053969056
11153	Tohoku	IBR009	0.22	1.27	Ret	Kanto	Rayleigh	9	24	38.1	142.86	1.179	36.18	139.7	72.91357778	34.00507778	17.96819313	6.8748182	14.82352551	9.0463462	7.673081071	3.212180337	1860.375614	776.11883	31766.63921	5567.132212	198.75	312.15	202.35	315.9	113.55	113.7	5086.536206	891.4200641	247.3450458	0.64	341.4373272	112.0573061	126.1470432	249.2574037	0.64	359.8643775	112.9996334	0.77	134.3559591	1.260857277	1.205954348	1.077584059	1.420504262	Body	1.912357891	1.053969056
11166	2011_03_11	IBR006	0.2	0.6	Pro	Kanto	Rayleigh	6.1	27	37.42	141.32	4.954	36.37	140.45	73.25131156	27.16548267	9.160063267	4.3042582	2.72521038	1.31776814	6.848364438	2.329787299	1132.976007	434.495961	19676.93506	2277.279162	95.55	178.95	91.2	192.3	83.55	101.25	3150.709206	364.6423795	328.4206941	0.66	285.4247435	75.99716086	100.8915943	331.0678171	0.66	291.2173437	78.86996532	0.61	109.495488	0.68218741	1.776751361	0.92203558	1.602884972	Body	2.647122926	1.020294667
